Name,Critic_Score,Critic_Count,User_Score,User_Count,Global_Sales
Legends of Wrestling II,62,14,tbd,,0.13
Power Pro Kun Pocket 13,,,,,0.13
Armed and Dangerous,79,41,7.2,15,0.13
Football Manager 2012,,,,,0.13
Project CARS,83,48,7.1,418,0.13
Teenage Mutant Ninja Turtles: Arcade Attack,36,8,4.8,4,0.13
World Soccer Winning Eleven 2002,,,,,0.13
Actua Tennis,,,,,0.13
Monster Truck Madness,75,10,tbd,,0.12
Resident Evil,,,,,0.12
Sonic Jam,,,,,0.12
Puella Magi Madoka Magica Portable,,,,,0.12
Peter Jacobsen's Golden Tee Golf,,,,,0.12
Space Bust-A-Move,71,20,tbd,,0.12
Avatar: The Last Airbender - Into the Inferno,,,,,0.12
Deadpool,,,5.7,23,0.12
Disney's Atlantis: The Lost Empire,,,tbd,,0.12
Nippon Daihyou Team no Kantoku ni Narou! Sekaihatsu Soccer RPG,,,,,0.12
Just Cause 2,84,33,7.7,838,0.12
Crush3D,71,32,7.4,16,0.12
LEGO Marvel's Avengers,,,6.6,13,0.12
High Velocity: Mountain Racing Challenge,,,,,0.12
NeverDead,50,32,4.7,47,0.12
Capcom vs. SNK 2: Millionaire Fighting 2001,,,,,0.12
Criticom,,,,,0.12
Mega Man X: Command Mission,67,21,7.3,12,0.12
Charm Girls Club: My Fashion Mall,,,tbd,,0.12
SCORE International Baja 1000: The Official Game,,,,,0.12
Deepak Chopra's Leela,,,tbd,,0.12
Need for Speed: ProStreet,74,8,7.4,10,0.12
DiRT Rally,86,17,8,60,0.12
NHL 2K7,79,24,6.6,5,0.12
Go Play: Circus Star,,,tbd,,0.12
Worms 3D,70,31,7.8,22,0.12
Gladiator Begins,59,9,8,14,0.12
Clock Tower: The First Fear,,,,,0.12
Sleeping Dogs,81,23,8.2,1209,0.12
Kidou Senshi Gundam Seed Battle Destiny,,,,,0.12
Diner Dash: Sizzle & Serve,,,,,0.12
Impossible Mission,61,8,4.8,6,0.12
"Kilari: Na-san, Mon Meilleur Ami",,,,,0.12
Strikers 1945,63,5,8.2,6,0.12
Ochaken no Heya DS,,,,,0.12
Fire ProWrestling S: 6Men Scramble,,,,,0.12
Galidor: Defenders of the Outer Dimension,53,5,tbd,,0.12
Pryzm Chapter One: The Dark Unicorn,59,8,5.2,6,0.12
Gundam Battle Royale,,,,,0.12
F1 2016 (Codemasters),,,,,0.12
Eat Lead: The Return of Matt Hazard,53,53,7,27,0.12
Karaoke Revolution,62,5,tbd,,0.12
Zen-Nippon Pro Wrestling: Ouja no Kon,,,,,0.12
NASCAR 2005: Chase for the Cup,,,,,0.12
Are You Smarter than a 5th Grader? Game Time,,,1.3,9,0.12
"Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 12: CR Shinseiki Evangelion - Shito, Futatabi",,,,,0.12
Guilty Gear X,79,15,7.8,16,0.12
Obscure: The Aftermath,53,19,8.1,14,0.12
One Piece: Pirate Warriors 2,,,,,0.12
Gotouchi Tetsudou: Gotouchi Chara to Nihon Zenkoku no Tabi,,,,,0.12
NHL 2002,,,tbd,,0.12
Mugen no Frontier: Super Robot Taisen OG Saga EXCEED,,,,,0.12
Etrian Odyssey V,,,,,0.12
Disney's PK: Out of the Shadows,49,14,5,4,0.12
Wild Earth: African Safari,60,7,tbd,,0.12
Echo Night,,,,,0.12
Wild ARMs 5 (jp sales),,,,,0.12
Record of Agarest War Zero,50,8,6.7,37,0.12
Colony Wars III: Red Sun,,,,,0.12
Magic: The Gathering - Battlemage,,,,,0.12
Rocksmith,78,5,8.1,57,0.12
Backyard Baseball '09,,,tbd,,0.12
James Bond 007: Legends,,,,,0.12
Conception II: Children of the Seven Stars,62,11,7.7,44,0.12
The King of Fighters '94,,,,,0.12
DS Yamamura Misa Suspense: Maiko Kogiku - Kisha Katherine - Sougiya Isa Akashi - Koto ni Maru Hana Sanrin: Kyoto Satujin Jinken File,,,,,0.12
All Kamen Rider: Rider Generation,,,,,0.12
The King of Fighters '98 Ultimate Match,,,,,0.12
Reader Rabbit Kindergarten,,,tbd,,0.12
Puzzle Quest: Challenge of the Warlords,78,11,7,6,0.12
Chessmaster: The Art of Learning,64,4,8.4,18,0.12
Guardian's Crusade,,,,,0.12
MotoGP 3 - Official Game of MotoGP,,,,,0.12
Lego Star Wars: The Force Awakens,,,7.8,9,0.12
Makai Kingdom: Chronicles of the Sacred Tome,77,41,7.3,12,0.12
Lemony Snicket's A Series of Unfortunate Events,70,17,7.2,5,0.12
Gundam Breaker 3,,,,,0.12
Neopets Petpet Adventures: The Wand of Wishing,66,21,7.7,6,0.12
The Ant Bully,51,8,tbd,,0.12
M&M's Kart Racing,,,,,0.12
Bomberman Party Edition,79,6,8.3,6,0.12
Ice Age: Dawn of the Dinosaurs,68,28,7.5,6,0.12
SingStar Vol. 3,,,,,0.12
Star Trek: Conquest,49,18,4.9,11,0.12
My Fitness Coach: Club,,,,,0.12
Major League Baseball 2K8 Fantasy All-Stars,59,8,7,6,0.12
Eyeshield 21: Max Devil Power,,,,,0.12
Summon Night 3,,,,,0.12
O.D.T.: Escape... Or Die Trying,,,,,0.12
Madden NFL 06,66,9,6.3,12,0.12
Rango: The Video Game,52,8,tbd,,0.12
Break 'Em All,68,22,tbd,,0.12
Super Robot Wars OG Saga: Masou Kishin II - Revelation of Evil God,,,,,0.12
Mobile Suit Gundam Seed: Rengou vs. Z.A.F.T. Portable,,,,,0.12
San Goku Shi V,,,,,0.12
Red Faction II,74,20,5.8,11,0.12
Go! Sudoku,,,,,0.12
Daikaijyuu Monogatari II,,,,,0.12
Rock Band Track Pack Volume 2,,,tbd,,0.12
Voodoo Vince,73,38,8.4,22,0.12
Disney Sing It: Party Hits,,,tbd,,0.12
Gundam Memories: Tatakai no Kioku,,,,,0.12
Everybody Dance,66,5,6.8,8,0.12
Kaijuu Busters,,,,,0.12
Blackwater,37,12,4.5,14,0.12
Tom Clancy's Ghost Recon,46,21,6.8,8,0.12
Ferrari Challenge Trofeo Pirelli,,,7,6,0.12
Moshi Monsters: Katsuma Unleashed,,,tbd,,0.12
Virtua Fighter CG Portrait Series Vol.4: Pai Chan,,,,,0.12
Chase: Hollywood Stunt Driver,60,14,7.4,5,0.12
Mobile Suit Gundam Side Story: Missing Link,,,,,0.12
Thor: God of Thunder,64,18,7.2,9,0.12
The X Files: Resist or Serve,67,31,8.4,8,0.12
Touch My Katamari ,69,41,7.4,51,0.12
PixelJunk Monsters Deluxe,86,27,7.9,32,0.12
Saru! Get You! Million Monkeys,,,,,0.12
Legend of the Guardians: The Owls of Ga'Hoole,33,5,tbd,,0.12
Ben 10 Galactic Racing,,,tbd,,0.12
Curious George,53,13,7.7,6,0.12
Killer is Dead,64,38,7.2,144,0.12
Don Bradman Cricket 14,76,4,7.4,19,0.12
Megamind: Ultimate Showdown,33,7,4.3,6,0.12
Zathura,43,16,2,5,0.12
Medarot DS: Kabuto / Kuwagata Ver.,,,,,0.12
Atelier Sophie: The Alchemist of the Mysterious Book,75,32,8.1,47,0.12
Mytran Wars,68,16,8.8,4,0.12
Making History: The Great War,,,,,0.12
NCIS,50,4,4,4,0.12
Undead Knights,63,27,8,13,0.12
Ninja Reflex,49,26,6,11,0.12
Cel Damage,65,24,8.4,7,0.12
Lovely Lisa,,,tbd,,0.12
Dance Paradise,59,11,tbd,,0.12
SSX 3,63,14,tbd,,0.12
Sword Art Online: Hollow Fragment,,,,,0.12
Supremacy MMA,47,17,6.5,4,0.12
Yamakawa Shuppansha Kanshuu: Shousetsu Nihonshi B,,,,,0.12
The God of War Trilogy,,,,,0.12
Lunar: Dragon Song,59,30,6.2,17,0.12
Breakdown,71,62,8.2,17,0.12
Rush,55,12,tbd,,0.12
Ecco the Dolphin,,,,,0.12
Solitaire & Mahjong,,,,,0.12
Venetica,47,14,6.5,6,0.12
Looney Tunes: Sheep Raider,72,12,8.8,25,0.12
Horse Life,68,9,tbd,,0.12
Geometry Wars: Galaxies,80,55,8.2,26,0.12
Robinson: The Journey,65,40,6.9,62,0.12
Conduit 2,64,51,7.6,60,0.12
Harvest Moon 2 GBC,,,,,0.12
Zenses: Rainforest,59,4,tbd,,0.12
Backyard Baseball '10,,,tbd,,0.12
Rise of the Tomb Raider,86,45,7.9,915,0.12
The Lord of the Rings: Aragorn's Quest,,,tbd,,0.12
X2: Wolverine's Revenge,62,21,6.6,8,0.12
Cabela's Dangerous Hunts 2011,,,tbd,,0.12
Hatsune Miku: Project Diva X,83,5,8,22,0.12
Deadliest Catch: Sea of Chaos,,,tbd,,0.12
McDROID,,,,,0.12
Destiny: The Collection,,,tbd,,0.12
Lego Star Wars: The Force Awakens,,,6.9,7,0.12
Gallop Racer 2000,,,,,0.12
Showdown: Legends of Wrestling,57,33,tbd,,0.12
Godzilla Unleashed: Double Smash,28,18,4.9,8,0.12
My Farm Around the World,,,tbd,,0.12
Macross Triangle Frontier,,,,,0.12
SpongeBob's Surf & Skate Roadtrip,,,,,0.12
Farming Simulator 17,65,9,tbd,,0.12
Dishonored 2,86,37,6,383,0.12
NASCAR Unleashed,,,tbd,,0.12
The Smurfs 2,,,5.4,14,0.12
Street Hoops,56,9,7.3,7,0.12
Backyard Sports Football: Rookie Rush,,,,,0.12
Transformers: War for Cybertron -- Decepticons,,,,,0.12
Rocket: Robot on Wheels,,,,,0.12
Densha De Go! 64,,,,,0.12
NFL QB Club 2001,,,,,0.12
Earthworm Jim 3D,,,,,0.12
NPPL: Championship Paintball 2009,44,9,7.3,9,0.12
Shin Megami Tensei: Devil Survivor 2,,,,,0.12
Atelier Annie: Alchemists of Sera Island,70,11,6.7,15,0.12
WRC: FIA World Rally Championship,66,24,6,4,0.12
PBR: Out of the Chute,,,,,0.12
WWE SmackDown vs Raw 2008,61,12,6.6,13,0.12
Godzilla: Destroy All Monsters Melee,71,20,6.8,8,0.12
College Hoops 2K6,70,17,7.3,11,0.12
Sega Soccer Slam,66,9,tbd,,0.12
Dragon Quest Builders: Revive Alefgard,,,,,0.12
Dora the Explorer: Dora Saves the Mermaids,,,tbd,,0.12
2 Games in 1 Double Pack: Hot Wheels Velocity X / Hot Wheels World Race,,,,,0.12
DiRT 2,73,7,tbd,,0.12
Mahou Shoujo Lyrical Nanoha A's Portable: The Gears of Destiny,,,,,0.12
Dodge Racing: Charger vs Challenger,,,tbd,,0.12
Fate/Extra CCC,,,,,0.12
Greg Hastings Paintball 2,,,tbd,,0.12
Fat Princess: Fistful of Cake,74,33,8.7,25,0.12
MTV Sports: Pure Ride,70,9,tbd,,0.12
Burning Road,,,,,0.12
Sonic Adventure 2,89,18,8.6,236,0.12
IndyCar Series,69,20,tbd,,0.12
Slayers,,,,,0.12
Super Robot Wars OG Saga: Masou Kishin - The Lord of Elemental,,,,,0.12
Space Chimps,,,6.6,7,0.12
Backyard Sports Football: Rookie Rush,,,,,0.12
Crash Superpack: Crash Bandicoot 2: N-Tranced / Crash Nitro Kart,,,,,0.12
Famicom Mini: TwinBee,,,,,0.12
Tony Hawk's Pro Skater 5,39,18,2.1,132,0.12
Gladiator: Sword of Vengeance,65,19,5.8,8,0.12
Rodea the Sky Soldier,45,31,6.5,81,0.12
The Daring Game for Girls,,,tbd,,0.12
Yakuza Kiwami,,,,,0.12
DreamWorks Super Star Kartz,,,tbd,,0.12
Pinball Hall of Fame: The Williams Collection,83,18,8.3,16,0.12
Ultimate Card Games,87,9,,,0.12
Jikkyou Powerful Pro Yakyuu 8 Ketteiban,,,,,0.12
NBA 2K17,,,3.4,11,0.12
Academy of Champions: Soccer,64,20,6.8,14,0.12
Overlord: Raising Hell,72,35,7.7,27,0.12
Wallace & Gromit: Curse of the Were-Rabbit,,,,,0.12
Power Gig: Rise of the SixString,36,20,2.1,17,0.12
Mountain Sports,,,tbd,,0.12
Puzzle Kingdoms,63,11,tbd,,0.12
Skylanders: SuperChargers,,,tbd,,0.12
Monster Jam: Path of Destruction,,,5,4,0.12
The Bible Game,,,tbd,,0.12
NFL Head Coach,69,26,7.1,9,0.12
Just Dance: Disney Party,,,tbd,,0.12
Medarot 4: Kabuto / Kuwagata Version,,,,,0.12
Deca Sports Extreme,52,6,tbd,,0.12
Kidz Sports: Crazy Golf,,,3.4,8,0.12
Major League Baseball 2K6,69,5,tbd,,0.12
Mahou Shoujo Lyrical Nanoha A's Portable: The Battle of Aces,,,,,0.12
Deepak Chopra's Leela,,,3.5,4,0.12
"Ed, Edd n Eddy: The Mis-Edventures",,,tbd,,0.12
Onimusha: Blade Warriors,65,33,6.9,7,0.12
One Piece: Super Grand Battle! X,,,,,0.12
Disney's Extreme Skate Adventure,76,18,7.6,5,0.12
Akuji the Heartless,,,,,0.12
NBA 2K2,90,13,8,4,0.12
Akiba's Trip: Undead & Undressed,,,,,0.12
Psychonauts,88,54,9,71,0.12
Tales of Berseria,,,,,0.12
Jeremy McGrath Supercross World,36,14,5.6,5,0.12
Uta no * Prince-Sama: All Star,,,,,0.12
HardBall 5,,,,,0.12
Airborne Troops: Countdown to D-Day,39,4,8.1,9,0.12
MLB Inside Pitch 2003,,,,,0.12
Jikkyou Powerful Pro Yakyuu 2014,,,,,0.12
Skate City Heroes,59,6,tbd,,0.12
The Sky Crawlers: Innocent Aces,74,42,7.9,13,0.12
Battle Arena Toshinden Remix,,,,,0.12
nail'd,66,36,6.2,13,0.12
Legends of Wrestling II,59,14,tbd,,0.12
Lost Magic,68,44,8.2,32,0.12
A.C.E.: Another Century's Episode Portable,,,,,0.12
Jaws: Ultimate Predator,,,tbd,,0.12
Marvel Avengers: Battle for Earth,50,10,5,25,0.12
Jikkyou Powerful Pro Yakyuu 9,,,,,0.12
Rock Band: Metal Track Pack,,,tbd,,0.12
Alice: Madness Returns,75,29,8.4,559,0.12
Barbie as The Island Princess,,,tbd,,0.12
Crime Killer,,,,,0.12
Petz Puppyz & Kittenz,,,,,0.12
Backyard Wrestling 2: There Goes the Neighborhood,43,17,tbd,,0.12
Raiden IV,63,4,7.8,10,0.12
MX vs. ATV Untamed,61,14,tbd,,0.12
Tom Clancy's Splinter Cell: Blacklist,75,5,7.8,148,0.12
SD Gundam G Generation-F.I.F,,,,,0.12
Bishoujo Senshi Sailormoon S: Juugai Rantou!? Shuyaku Soudatsusen,,,,,0.12
Rubik's World,66,8,tbd,,0.12
Zenses: Ocean,56,5,tbd,,0.12
Phantasy Star Universe,64,34,7.4,42,0.12
Peggle: Dual Shot,84,17,8.2,21,0.12
NPPL: Championship Paintball 2009,,,7.7,7,0.12
Spider-Man: Edge of Time,50,7,6.4,12,0.12
Cruis'n,25,7,3.7,18,0.12
Samurai Warriors 4-II,73,26,7.3,24,0.12
Harukanaru Augusta 2: Masters,,,,,0.12
Castlevania: Curse of Darkness,74,26,7,13,0.12
SimAnimals Africa,53,7,tbd,,0.12
Love Live! School Idol Paradise,,,,,0.12
Lost Planet 3,58,43,5.8,142,0.12
Battles of Prince of Persia,64,16,7.7,14,0.12
The Clique: Diss and Make Up,,,tbd,,0.12
Mobil 1 Rally Championship,,,,,0.12
USA Today Crossword Challenge,,,tbd,,0.12
King of Colosseum (Red): Shin Nippon x Zen Nippon x Pancrase Disc,,,,,0.12
Turok: Evolution,72,8,7,5,0.12
Charm Girls Club: My Perfect Prom,,,tbd,,0.12
Marvel Trading Card Game,61,17,4.9,7,0.12
Rugrats: Totally Angelica,,,,,0.12
Nightshade,68,39,7.7,20,0.12
Brunswick Pro Bowling,,,tbd,,0.12
CSI: Crime Scene Investigation,45,14,7.3,4,0.12
Wipeout 2,,,tbd,,0.12
LEGO Batman 2: DC Super Heroes,77,7,7.3,31,0.12
Ultimate Puzzle Games: Sudoku Edition,,,tbd,,0.12
Buffy the Vampire Slayer: Chaos Bleeds,73,26,8.4,14,0.12
Onechanbara: Bikini Zombie Slayers,55,24,8,20,0.12
Hanagumi Taisen Columns,,,,,0.12
Tropico 5,75,51,7,351,0.12
Tales of Destiny 2,,,,,0.12
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,57,10,tbd,,0.12
Reality Fighters,54,39,3.8,30,0.12
Petz Fantasy: Moonlight Magic,,,tbd,,0.12
The Price is Right: Decades,,,tbd,,0.12
Power Pro Kun Pocket 14,,,,,0.12
Dragon Ball: Origins,78,18,7.5,15,0.12
Jikkyou Powerful Pro Baseball 2016,,,,,0.12
FIFA 17,84,12,4.2,160,0.12
After Hours Athletes,,,,,0.12
UN Squadron,,,,,0.12
Tecmo Super Bowl,,,,,0.12
Disney Princess: Enchanting Storybooks,,,tbd,,0.12
Dora the Explorer: Journey to the Purple Planet,,,tbd,,0.12
Lunar 2: Eternal Blue,,,,,0.12
NHL Powerplay '96,,,,,0.12
Thousand Arms,,,,,0.12
Arctic Thunder,57,17,tbd,,0.12
Barnyard,66,12,tbd,,0.12
2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe,,,,,0.12
Stolen Song,,,,,0.12
Armored Core: Verdict Day,66,18,7.4,28,0.12
Yattaman DS: BikkuriDokkiri Daisakusen da Koron,,,,,0.12
Madden NFL 17,,,0.2,5,0.12
Harvey Birdman: Attorney at Law,63,21,tbd,,0.12
My Chinese Coach,,,tbd,,0.12
Lost in Shadow,68,38,8.7,18,0.12
DEATH NOTE: Kira Game,,,,,0.12
Legend of the Guardians: The Owls of Ga'Hoole,54,5,tbd,,0.12
Sengoku Cyber: Fujimaru Jigokuhen,,,,,0.12
Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol.10: CR Shinseiki Evangelion: Kiseki no Kachi,,,,,0.12
ASH: Archaic Sealed Heat,,,,,0.12
DreamWorks Super Star Kartz,,,tbd,,0.12
Dorabase 2: Nettou Ultra Stadium,,,,,0.12
Where the Wild Things Are,65,6,tbd,,0.12
Center Ring Boxing,,,,,0.12
NHL 2K3,89,17,7.1,14,0.12
Die Hard: Vendetta,54,23,7,10,0.12
F1 2002,81,11,6.4,10,0.12
Every Extend Extra,74,45,7.3,9,0.12
FIFA Soccer,73,23,7.7,22,0.12
Cabela's North American Adventures,,,tbd,,0.12
Darkspore,65,52,6,133,0.12
Self-Defense Training Camp,21,5,5,25,0.12
Sphinx and the Cursed Mummy,79,21,9.1,11,0.12
Midnight Mysteries: The Edgar Allan Poe Conspiracy,55,4,tbd,,0.12
Dynasty Warriors 8: Xtreme Legends,,,,,0.12
GT Advance 2: Rally Racing,77,12,6,4,0.11
Yakuza,,,,,0.11
Karaoke Revolution Presents American Idol Encore 2,,,tbd,,0.11
Deception IV: Blood Ties,70,19,8.2,27,0.11
DOA 2: Dead or Alive 2 Hardcore,,,,,0.11
Tenchu: Shadow Assassins,68,18,7.4,18,0.11
Fuse (Insomniac),,,,,0.11
Cabela's Deer Hunt 2005 Season,59,5,7.5,6,0.11
SplashDown,78,15,tbd,,0.11
18 Wheels of Steel: Extreme Trucker 2,,,8.3,10,0.11
Nobunaga no Yabou: Tenshoki,,,,,0.11
F1 Racing Championship,,,,,0.11
Dead Man's Hand,62,31,8.1,9,0.11
Smash Cars,67,15,9,5,0.11
NASCAR 07,68,26,8.9,16,0.11
Merv Griffin's Crosswords,,,tbd,,0.11
Tecmo Bowl: Kickoff,66,21,7.3,8,0.11
Lost Horizon,77,24,7.9,27,0.11
SingStar Latino,,,tbd,,0.11
NFL Tour,45,24,tbd,,0.11
Minute to Win It,,,tbd,,0.11
Rugby 15,19,5,3.4,65,0.11
Jikkyou Powerful Pro Yakyuu 12 Ketteiban,,,,,0.11
Melty Blood: Act Cadenza,,,,,0.11
Dokapon Kingdom,61,8,6.5,8,0.11
ToeJam & Earl III: Mission to Earth,,,,,0.11
Puzzle Quest 2,74,27,5.8,11,0.11
Phantasy Star Collection,76,20,8.1,7,0.11
Doukoku Shoshite...,,,,,0.11
LEGO Knights' Kingdom,62,4,tbd,,0.11
Final Fantasy III,,,8.9,15,0.11
Taiko Drum Master: Tokumori!,,,,,0.11
Disney Art Academy,72,16,6.8,5,0.11
A Witch's Tale,50,17,6.2,9,0.11
MySims SkyHeroes,62,16,tbd,,0.11
Persona 5,,,,,0.11
